pubchem_id,common_name,iupac_name,smile,inchi,has_sweet
5460955,Solatriose,"(2S,3R,4R,5R,6S)-2-[(3R,4S,5S,6R)-2,5-dihydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol",CC1C(C(C(C(O1)OC2C(C(C(OC2O)CO)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O,"InChI=1S/C18H32O15/c1-4-7(21)10(24)12(26)17(29-4)33-15-14(9(23)6(3-20)30-16(15)28)32-18-13(27)11(25)8(22)5(2-19)31-18/h4-28H,2-3H2,1H3/t4-,5+,6+,7-,8+,9-,10+,11-,12+,13+,14-,15+,16?,17-,18-/m0/s1",1
5461043,Chacotrioside,"(2S,3R,4R,5R,6S)-2-[(2R,3S,4S,5R)-4,6-dihydroxy-2-(hydroxymethyl)-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol",CC1C(C(C(C(O1)OC2C(OC(C(C2O)OC3C(C(C(C(O3)C)O)O)O)O)CO)O)O)O,"InChI=1S/C18H32O14/c1-4-7(20)9(22)11(24)17(28-4)31-14-6(3-19)30-16(27)15(13(14)26)32-18-12(25)10(23)8(21)5(2)29-18/h4-27H,3H2,1-2H3/t4-,5-,6+,7-,8-,9+,10+,11+,12+,13-,14+,15+,16?,17-,18-/m0/s1",1
5461127,D-galactonate,"(2R,3S,4S,5R)-2,3,4,5,6-pentahydroxyhexanoate",C(C(C(C(C(C(=O)[O-])O)O)O)O)O,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3+,4+,5-/m1/s1",1
5461157,Umbelliferose,"(2R,3R,4S,5R,6R)-2-[(2R,3R,4S,5R,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",C(C1C(C(C(C(O1)OC2C(C(C(OC2OC3(C(C(C(O3)CO)O)O)CO)CO)O)O)O)O)O)O,"InChI=1S/C18H32O16/c19-1-5-8(23)11(26)13(28)16(30-5)32-14-12(27)9(24)6(2-20)31-17(14)34-18(4-22)15(29)10(25)7(3-21)33-18/h5-17,19-29H,1-4H2/t5-,6-,7-,8+,9+,10-,11+,12+,13-,14-,15+,16-,17-,18+/m1/s1",1
5463840,"Benzaldehyde, cyclic acetal with 1,2,3-propanetriol","(Z)-4-phenylbut-3-ene-1,2,3-triol",C1=CC=C(C=C1)C=C(C(CO)O)O,"InChI=1S/C10H12O3/c11-7-10(13)9(12)6-8-4-2-1-3-5-8/h1-6,10-13H,7H2/b9-6-",1
5464164,Triphenylformazan,N'-anilino-N-phenyliminobenzenecarboximidamide,C1=CC=C(C=C1)C(=NNC2=CC=CC=C2)N=NC3=CC=CC=C3,"InChI=1S/C19H16N4/c1-4-10-16(11-5-1)19(22-20-17-12-6-2-7-13-17)23-21-18-14-8-3-9-15-18/h1-15,20H/b22-19-,23-21?",1
5486682,achatin I,(2S)-2-[[(2S)-2-[[(2R)-2-[(2-aminoacetyl)amino]-3-phenylpropanoyl]amino]propanoyl]amino]butanedioic acid,CC(C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)CN,"InChI=1S/C18H24N4O7/c1-10(16(26)22-13(18(28)29)8-15(24)25)20-17(27)12(21-14(23)9-19)7-11-5-3-2-4-6-11/h2-6,10,12-13H,7-9,19H2,1H3,(H,20,27)(H,21,23)(H,22,26)(H,24,25)(H,28,29)/t10-,12+,13-/m0/s1",1
5486715,SCH 32615,(2S)-2-[[(2S)-1-(2-carboxyethylamino)-1-oxo-3-phenylpropan-2-yl]amino]-3-phenylpropanoic acid,C1=CC=C(C=C1)CC(C(=O)NCCC(=O)O)NC(CC2=CC=CC=C2)C(=O)O,"InChI=1S/C21H24N2O5/c24-19(25)11-12-22-20(26)17(13-15-7-3-1-4-8-15)23-18(21(27)28)14-16-9-5-2-6-10-16/h1-10,17-18,23H,11-14H2,(H,22,26)(H,24,25)(H,27,28)/t17-,18-/m0/s1",1
5487372,Mdl 27399,methyl 4-[[(2S)-1-[[(2S)-1-[(2S)-2-[[(2S)-1-methoxy-1-oxo-3-phenylpropan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-oxobutanoate,CC(C(=O)NC(C)C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)OC)NC(=O)CCC(=O)OC,"InChI=1S/C26H36N4O8/c1-16(27-21(31)12-13-22(32)37-3)23(33)28-17(2)25(35)30-14-8-11-20(30)24(34)29-19(26(36)38-4)15-18-9-6-5-7-10-18/h5-7,9-10,16-17,19-20H,8,11-15H2,1-4H3,(H,27,31)(H,28,33)(H,29,34)/t16-,17-,19-,20-/m0/s1",1
5487627,Mannitol-2-14C,"(2R,3S,4R,5R)-hexane-1,2,3,4,5,6-hexol",C(C(C(C(C(CO)O)O)O)O)O,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1/i3+2",1
5497096,"1,2-benzisothiazol-3(2H)-one 1-oxide","1-oxo-1,2-benzothiazol-3-one",C1=CC=C2C(=C1)C(=O)NS2=O,"InChI=1S/C7H5NO2S/c9-7-5-3-1-2-4-6(5)11(10)8-7/h1-4H,(H,8,9)",1
5797328,beta-Ionyl acetate,"[(E)-4-(2,6,6-trimethylcyclohexen-1-yl)but-3-en-2-yl] acetate",CC1=C(C(CCC1)(C)C)C=CC(C)OC(=O)C,"InChI=1S/C15H24O2/c1-11-7-6-10-15(4,5)14(11)9-8-12(2)17-13(3)16/h8-9,12H,6-7,10H2,1-5H3/b9-8+",1
5803450,alpha-Methylanisalacetone,(E)-1-(4-methoxyphenyl)pent-1-en-3-one,CCC(=O)C=CC1=CC=C(C=C1)OC,"InChI=1S/C12H14O2/c1-3-11(13)7-4-10-5-8-12(14-2)9-6-10/h4-9H,3H2,1-2H3/b7-4+",1
5869600,UNII-2W0Q53EZ7G,(7E)-1-oxacycloheptadec-7-en-2-one,C1CCCCC=CCCCCC(=O)OCCCC1,"InChI=1S/C16H28O2/c17-16-14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-18-16/h4,6H,1-3,5,7-15H2/b6-4+",1
6086514,Geranyl isobutyrate,"[(2E)-3,7-dimethylocta-2,6-dienyl] 2-methylpropanoate",CC(C)C(=O)OCC=C(C)CCC=C(C)C,"InChI=1S/C14H24O2/c1-11(2)7-6-8-13(5)9-10-16-14(15)12(3)4/h7,9,12H,6,8,10H2,1-5H3/b13-9+",1
6102353,alpha-D-ribopyranose,"(2S,3R,4R,5R)-oxane-2,3,4,5-tetrol",C1C(C(C(C(O1)O)O)O)O,"InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3-,4-,5+/m1/s1",1
6102790,beta-D-gulopyranose,"(2R,3R,4R,5R,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",C(C1C(C(C(C(O1)O)O)O)O)O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3+,4-,5-,6-/m1/s1",1
6165108,3-Hexenyl 2-methylbutanoate,[(E)-hex-3-enyl] 2-methylbutanoate,CCC=CCCOC(=O)C(C)CC,"InChI=1S/C11H20O2/c1-4-6-7-8-9-13-11(12)10(3)5-2/h6-7,10H,4-5,8-9H2,1-3H3/b7-6+",1
6232217,Tetrahydrofurfuryl cinnamate,oxolan-2-ylmethyl (E)-3-phenylprop-2-enoate,C1CC(OC1)COC(=O)C=CC2=CC=CC=C2,"InChI=1S/C14H16O3/c15-14(17-11-13-7-4-10-16-13)9-8-12-5-2-1-3-6-12/h1-3,5-6,8-9,13H,4,7,10-11H2/b9-8+",1
6321330,L-mannopyranose,"(3R,4R,5R,6S)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",C(C1C(C(C(C(O1)O)O)O)O)O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5+,6?/m0/s1",1
6323336,beta-L-idopyranose,"(2S,3R,4S,5S,6S)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",C(C1C(C(C(C(O1)O)O)O)O)O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3+,4-,5+,6-/m0/s1",1
6323395,2-deoxy-2-fluoro-D-mannopyranose,"(3S,4S,5S,6R)-3-fluoro-6-(hydroxymethyl)oxane-2,4,5-triol",C(C1C(C(C(C(O1)O)F)O)O)O,"InChI=1S/C6H11FO5/c7-3-5(10)4(9)2(1-8)12-6(3)11/h2-6,8-11H,1H2/t2-,3+,4-,5-,6?/m1/s1",1
6325163,AC1O3DA5,"(2R,3S,4R,5R)-2-ethoxy-2-(hydroxymethyl)oxane-3,4,5-triol",CCOC1(C(C(C(CO1)O)O)O)CO,"InChI=1S/C8H16O6/c1-2-13-8(4-9)7(12)6(11)5(10)3-14-8/h5-7,9-12H,2-4H2,1H3/t5-,6-,7+,8-/m1/s1",1
6325503,AC1O3DJV,"(2S)-2-(1-hydroxy-2,2-dimethoxyethyl)oxolane-3,4-diol",COC(C(C1C(C(CO1)O)O)O)OC,"InChI=1S/C8H16O6/c1-12-8(13-2)6(11)7-5(10)4(9)3-14-7/h4-11H,3H2,1-2H3/t4?,5?,6?,7-/m0/s1",1
6325519,AC1O3DK2,"2-[(2S)-3,4-dihydroxyoxolan-2-yl]-2-hydroxyacetaldehyde",C1C(C(C(O1)C(C=O)O)O)O,"InChI=1S/C6H10O5/c7-1-3(8)6-5(10)4(9)2-11-6/h1,3-6,8-10H,2H2/t3?,4?,5?,6-/m1/s1",1
6325819,AC1O3DTX,"(3R,4S,5R,6R)-2-[[(2R,3S,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)-5-[(3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",C(C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)OC3C(C(C(C(O3)CO)O)O)O)O)O)O)O)O)O,"InChI=1S/C18H32O16/c19-1-5-8(22)11(25)13(27)16(31-5)30-3-7-10(24)15(29)18(4-21,33-7)34-17-14(28)12(26)9(23)6(2-20)32-17/h5-17,19-29H,1-4H2/t5-,6-,7-,8+,9+,10-,11+,12+,13-,14-,15+,16?,17?,18+/m1/s1",1
6326183,Galbeta1-2Galbeta,"(2R,3R,4S,5R,6R)-6-(hydroxymethyl)-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2,4,5-triol",C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5+,6+,7+,8+,9-,10-,11-,12+/m1/s1",1
6328026,CID 6328026,"6-(hydroxymethyl)oxane-2,3,4,5-tetrol;tributyltin",CCCC[Sn](CCCC)CCCC.CCCC[Sn](CCCC)CCCC.CCCC[Sn](CCCC)CCCC.C(C1C(C(C(C(O1)O)O)O)O)O,"InChI=1S/C6H12O6.9C4H9.3Sn/c7-1-2-3(8)4(9)5(10)6(11)12-2;9*1-3-4-2;;;/h2-11H,1H2;9*1,3-4H2,2H3;;;",1
6328565,AC1O3HCD,"(2S,3R,4R,5R,6S)-2-(hydroxymethyl)-6-methoxyoxane-3,4,5-triol",COC1C(C(C(C(O1)CO)O)O)O,"InChI=1S/C7H14O6/c1-12-7-6(11)5(10)4(9)3(2-8)13-7/h3-11H,2H2,1H3/t3-,4-,5+,6+,7-/m0/s1",1
6330275,AC1O3JI4,cyclohexanamine;N-cyclohexylsulfamate;oxygen(2-);thallium,C1CCC(CC1)N.C1CCC(CC1)NS(=O)(=O)[O-].[O-2].[Tl],"InChI=1S/C6H13NO3S.C6H13N.O.Tl/c8-11(9,10)7-6-4-2-1-3-5-6;7-6-4-2-1-3-5-6;;/h6-7H,1-5H2,(H,8,9,10);6H,1-5,7H2;;/q;;-2;/p-1",1
6331896,CID 6331896,"antimony;2,3,4,5,6-pentahydroxyhexanal;trihydrate",C(C(C(C(C(C=O)O)O)O)O)O.O.O.O.[Sb],"InChI=1S/C6H12O6.3H2O.Sb/c7-1-3(9)5(11)6(12)4(10)2-8;;;;/h1,3-6,8-12H,2H2;3*1H2;",1
6337333,AC1O3TSO,"(2R,3R,4R)-pentane-1,1,2,3,4,5-hexol",C(C(C(C(C(O)O)O)O)O)O,"InChI=1S/C5H12O6/c6-1-2(7)3(8)4(9)5(10)11/h2-11H,1H2/t2-,3-,4-/m1/s1",1
6337417,"1,2-Benzisothiazol-3(2H)-one, 1,1-dioxide, magnesium salt","1,1-dioxo-1,2-benzothiazol-3-one;magnesium",C1=CC=C2C(=C1)C(=O)NS2(=O)=O.C1=CC=C2C(=C1)C(=O)NS2(=O)=O.[Mg],"InChI=1S/2C7H5NO3S.Mg/c2*9-7-5-3-1-2-4-6(5)12(10,11)8-7;/h2*1-4H,(H,8,9);",1
6338531,AC1O3UVU,"(2R,4R,5R,6S)-6-(hydroxymethyl)oxane-2,4,5-triol",C1C(C(C(OC1O)CO)O)O,"InChI=1S/C6H12O5/c7-2-4-6(10)3(8)1-5(9)11-4/h3-10H,1-2H2/t3-,4+,5-,6-/m1/s1",1
6366072,85508-08-3,hexyl (E)-2-methylpent-3-enoate,CCCCCCOC(=O)C(C)C=CC,"InChI=1S/C12H22O2/c1-4-6-7-8-10-14-12(13)11(3)9-5-2/h5,9,11H,4,6-8,10H2,1-3H3/b9-5+",1
6386721,"2,4-Hexadienyl propionate","[(2E,4E)-hexa-2,4-dienyl] propanoate",CCC(=O)OCC=CC=CC,"InChI=1S/C9H14O2/c1-3-5-6-7-8-11-9(10)4-2/h3,5-7H,4,8H2,1-2H3/b5-3+,7-6+",1
6400264,CHEMBL103010,"(2S)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",C(C1C(C(C(C(O1)O)O)O)O)O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2?,3?,4?,5?,6-/m0/s1",1
6419706,D-gluconate,"(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate",C(C(C(C(C(C(=O)[O-])O)O)O)O)O,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3-,4+,5-/m1/s1",1
6420200,methyl beta-D-mannopyranoside,"(2R,3S,4S,5S,6R)-2-(hydroxymethyl)-6-methoxyoxane-3,4,5-triol",COC1C(C(C(C(O1)CO)O)O)O,"InChI=1S/C7H14O6/c1-12-7-6(11)5(10)4(9)3(2-8)13-7/h3-11H,2H2,1H3/t3-,4-,5+,6+,7-/m1/s1",1
6420388,3-Methyl-3-sulfanylbutyl acetate,(3-methyl-3-sulfanylbutyl) acetate,CC(=O)OCCC(C)(C)S,"InChI=1S/C7H14O2S/c1-6(8)9-5-4-7(2,3)10/h10H,4-5H2,1-3H3",1
6420819,AC1O4X2B,tert-butyl 3-[(2-methylpropan-2-yl)oxycarbonylamino]-4-[[1-[(2-methylpropan-2-yl)oxy]-1-oxo-3-phenylpropan-2-yl]amino]-4-oxobutanoate,CC(C)(C)OC(=O)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,"InChI=1S/C26H40N2O7/c1-24(2,3)33-20(29)16-18(28-23(32)35-26(7,8)9)21(30)27-19(22(31)34-25(4,5)6)15-17-13-11-10-12-14-17/h10-14,18-19H,15-16H2,1-9H3,(H,27,30)(H,28,32)",1
6421197,AC1O4XCH,"2-(hydroxymethyl)-3,5,6-trimethoxyoxan-4-ol",COC1C(OC(C(C1O)OC)OC)CO,"InChI=1S/C9H18O6/c1-12-7-5(4-10)15-9(14-3)8(13-2)6(7)11/h5-11H,4H2,1-3H3",1
6421199,AC1O4XCJ,"2-(hydroxymethyl)-5,6-dimethoxyoxane-3,4-diol",COC1C(C(C(OC1OC)CO)O)O,"InChI=1S/C8H16O6/c1-12-7-6(11)5(10)4(3-9)14-8(7)13-2/h4-11H,3H2,1-2H3",1
6421200,AC1O4XCK,"2,3,5-trimethoxy-6-methyloxan-4-ol",CC1C(C(C(C(O1)OC)OC)O)OC,"InChI=1S/C9H18O5/c1-5-7(11-2)6(10)8(12-3)9(13-4)14-5/h5-10H,1-4H3",1
6421426,AC1O4XIE,"3-methoxy-6-(methoxymethyl)oxane-2,4,5-triol",COCC1C(C(C(C(O1)O)OC)O)O,"InChI=1S/C8H16O6/c1-12-3-4-5(9)6(10)7(13-2)8(11)14-4/h4-11H,3H2,1-2H3",1
6421445,AC1O4XIX,"2,4,5-trimethoxy-6-methyloxan-3-ol",CC1C(C(C(C(O1)OC)O)OC)OC,"InChI=1S/C9H18O5/c1-5-7(11-2)8(12-3)6(10)9(13-4)14-5/h5-10H,1-4H3",1
6421450,AC1O4XJ2,"6-(hydroxymethyl)-3,4,5-trimethoxyoxan-2-ol",COC1C(OC(C(C1OC)OC)O)CO,"InChI=1S/C9H18O6/c1-12-6-5(4-10)15-9(11)8(14-3)7(6)13-2/h5-11H,4H2,1-3H3",1
6421459,AC1O4XJB,"4,5,6-trimethoxy-2-methyloxan-3-ol",CC1C(C(C(C(O1)OC)OC)OC)O,"InChI=1S/C9H18O5/c1-5-6(10)7(11-2)8(12-3)9(13-4)14-5/h5-10H,1-4H3",1
6421834,AC1O4XTE,"3,4-dimethoxy-6-(methoxymethyl)oxane-2,5-diol",COCC1C(C(C(C(O1)O)OC)OC)O,"InChI=1S/C9H18O6/c1-12-4-5-6(10)7(13-2)8(14-3)9(11)15-5/h5-11H,4H2,1-3H3",1
6427012,AC1O531G,(3R)-3-amino-4-[[(1R)-1-carboxy-2-phenylethyl]amino]-4-oxobutanoic acid,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)N,"InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m1/s1",1
6427076,"3,6-Dimethyl-3,3a,4,5-tetrahydrobenzofuran-2(7aH)-one","3,6-dimethyl-3a,4,5,7a-tetrahydro-3H-1-benzofuran-2-one",CC1C2CCC(=CC2OC1=O)C,"InChI=1S/C10H14O2/c1-6-3-4-8-7(2)10(11)12-9(8)5-6/h5,7-9H,3-4H2,1-2H3",1
6428458,Methyl cis-cinnamate,methyl (Z)-3-phenylprop-2-enoate,COC(=O)C=CC1=CC=CC=C1,"InChI=1S/C10H10O2/c1-12-10(11)8-7-9-5-3-2-4-6-9/h2-8H,1H3/b8-7-",1
6428573,CHEBI:88903,"2-[(2R,5S)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol",CC1(CCC(O1)C(C)(C)O)C=C,"InChI=1S/C10H18O2/c1-5-10(4)7-6-8(12-10)9(2,3)11/h5,8,11H,1,6-7H2,2-4H3/t8-,10-/m1/s1",1
6428929,3-hydroxy-4-phenylbutan-2-one,3-hydroxy-4-phenylbutan-2-one,CC(=O)C(CC1=CC=CC=C1)O,"InChI=1S/C10H12O2/c1-8(11)10(12)7-9-5-3-2-4-6-9/h2-6,10,12H,7H2,1H3",1
6429333,2-Phenyl-2-Butenal,(E)-2-phenylbut-2-enal,CC=C(C=O)C1=CC=CC=C1,"InChI=1S/C10H10O/c1-2-9(8-11)10-6-4-3-5-7-10/h2-8H,1H3/b9-2-",1
6429544,"Aspartic acid-phenylalanine, N(.alpha.,.epsilon.)-trifluoroacetyl-N-O-permethyl derivative","methyl 4-[(1-methoxy-1-oxo-3-phenylpropan-2-yl)-methylamino]-3-[methyl-(2,2,2-trifluoroacetyl)amino]-4-oxobutanoate",CN(C(CC1=CC=CC=C1)C(=O)OC)C(=O)C(CC(=O)OC)N(C)C(=O)C(F)(F)F,"InChI=1S/C19H23F3N2O6/c1-23(14(17(27)30-4)10-12-8-6-5-7-9-12)16(26)13(11-15(25)29-3)24(2)18(28)19(20,21)22/h5-9,13-14H,10-11H2,1-4H3",1
6430754,10-epi-gamma-Eudesmol,"2-[(2R,4aS)-4a,8-dimethyl-2,3,4,5,6,7-hexahydro-1H-naphthalen-2-yl]propan-2-ol",CC1=C2CC(CCC2(CCC1)C)C(C)(C)O,"InChI=1S/C15H26O/c1-11-6-5-8-15(4)9-7-12(10-13(11)15)14(2,3)16/h12,16H,5-10H2,1-4H3/t12-,15+/m1/s1",1
6431015,Cedr-8-ene,,CC1CCC2C13CC=C(C(C3)C2(C)C)C,"InChI=1S/C15H24/c1-10-7-8-15-9-12(10)14(3,4)13(15)6-5-11(15)2/h7,11-13H,5-6,8-9H2,1-4H3/t11-,12+,13+,15+/m1/s1",1
6432005,gamma-Eudesmol,"2-[(2R,4aR)-4a,8-dimethyl-2,3,4,5,6,7-hexahydro-1H-naphthalen-2-yl]propan-2-ol",CC1=C2CC(CCC2(CCC1)C)C(C)(C)O,"InChI=1S/C15H26O/c1-11-6-5-8-15(4)9-7-12(10-13(11)15)14(2,3)16/h12,16H,5-10H2,1-4H3/t12-,15-/m1/s1",1
6432586,"Alpha-d-melibiose, monohydrate","(2S,3R,4S,5S,6R)-6-[[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxane-2,3,4,5-tetrol;hydrate",C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O.O,"InChI=1S/C12H22O11.H2O/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4;/h3-20H,1-2H2;1H2/t3-,4-,5+,6-,7+,8+,9-,10-,11+,12+;/m1./s1",1
6432616,Lactose monohydrate,"(2R,3R,4S,5R,6S)-2-(hydroxymethyl)-6-[(2R,3S,4R,5R,6R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxane-3,4,5-triol;hydrate",C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O.O,"InChI=1S/C12H22O11.H2O/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17;/h3-20H,1-2H2;1H2/t3-,4-,5+,6+,7-,8-,9-,10-,11-,12+;/m1./s1",1
6432703,beta-L-fructopyranose,"(2S,3R,4S,5S)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",C1C(C(C(C(O1)(CO)O)O)O)O,"InChI=1S/C6H12O6/c7-2-6(11)5(10)4(9)3(8)1-12-6/h3-5,7-11H,1-2H2/t3-,4-,5+,6-/m0/s1",1
6432902,Isopropyl 2-methylisocrotonate,propan-2-yl (Z)-2-methylbut-2-enoate,CC=C(C)C(=O)OC(C)C,"InChI=1S/C8H14O2/c1-5-7(4)8(9)10-6(2)3/h5-6H,1-4H3/b7-5-",1
6432903,Phenethyl 2-methylisocrotonate,2-phenylethyl (Z)-2-methylbut-2-enoate,CC=C(C)C(=O)OCCC1=CC=CC=C1,"InChI=1S/C13H16O2/c1-3-11(2)13(14)15-10-9-12-7-5-4-6-8-12/h3-8H,9-10H2,1-2H3/b11-3-",1
6433750,"(5E)-3,5-dimethylocta-1,5,7-trien-3-ol","(5E)-3,5-dimethylocta-1,5,7-trien-3-ol",CC(=CC=C)CC(C)(C=C)O,"InChI=1S/C10H16O/c1-5-7-9(3)8-10(4,11)6-2/h5-7,11H,1-2,8H2,3-4H3/b9-7+",1
6434541,"(Z,z)-3,6-nonadien-1-ol","(3Z,6Z)-nona-3,6-dien-1-ol",CCC=CCC=CCCO,"InChI=1S/C9H16O/c1-2-3-4-5-6-7-8-9-10/h3-4,6-7,10H,2,5,8-9H2,1H3/b4-3-,7-6-",1
6435825,Propyl 2-furanacrylate,propyl (Z)-3-(furan-2-yl)prop-2-enoate,CCCOC(=O)C=CC1=CC=CO1,"InChI=1S/C10H12O3/c1-2-7-13-10(11)6-5-9-4-3-8-12-9/h3-6,8H,2,7H2,1H3/b6-5-",1
6435834,Alpha-Amylcinnamyl Formate,[(2Z)-2-benzylideneheptyl] formate,CCCCCC(=CC1=CC=CC=C1)COC=O,"InChI=1S/C15H20O2/c1-2-3-5-10-15(12-17-13-16)11-14-8-6-4-7-9-14/h4,6-9,11,13H,2-3,5,10,12H2,1H3/b15-11-",1
6435837,2-(4-METHYLCYCLOHEX-3-EN-1-YL)PROPAN-2-YL (2E)-3-PHENYLPROP-2-ENOATE,2-(4-methylcyclohex-3-en-1-yl)propan-2-yl (E)-3-phenylprop-2-enoate,CC1=CCC(CC1)C(C)(C)OC(=O)C=CC2=CC=CC=C2,"InChI=1S/C19H24O2/c1-15-9-12-17(13-10-15)19(2,3)21-18(20)14-11-16-7-5-4-6-8-16/h4-9,11,14,17H,10,12-13H2,1-3H3/b14-11+",1
6436627,Ocimen quintoxide,"5-[(Z)-but-2-en-2-yl]-2,2-dimethyloxolane",CC=C(C)C1CCC(O1)(C)C,"InChI=1S/C10H18O/c1-5-8(2)9-6-7-10(3,4)11-9/h5,9H,6-7H2,1-4H3/b8-5-",1
6437720,Citronellyl cinnamate,"3,7-dimethyloct-6-enyl (E)-3-phenylprop-2-enoate",CC(CCC=C(C)C)CCOC(=O)C=CC1=CC=CC=C1,"InChI=1S/C19H26O2/c1-16(2)8-7-9-17(3)14-15-21-19(20)13-12-18-10-5-4-6-11-18/h4-6,8,10-13,17H,7,9,14-15H2,1-3H3/b13-12+",1
6451569,D-Glucose-6-14C,"(2R,3S,4S,5S)-2,3,4,5,6-pentahydroxyhexanal",C(C(C(C(C(C=O)O)O)O)O)O,"InChI=1S/C6H12O6/c7-1-3(9)5(11)6(12)4(10)2-8/h1,3-6,8-12H,2H2/t3-,4+,5+,6+/m0/s1/i2+2",1
6451627,3-Deoxy-xylo-hexose,"(2R,3R,5R)-hexane-1,2,3,5,6-pentol",C(C(CO)O)C(C(CO)O)O,"InChI=1S/C6H14O5/c7-2-4(9)1-5(10)6(11)3-8/h4-11H,1-3H2/t4-,5-,6-/m1/s1",1
6451780,Magnesium bisgalacturonate,"magnesium;(2S,3R,4S,5R)-2,3,4,5-tetrahydroxy-6-oxohexanoate",C(=O)C(C(C(C(C(=O)[O-])O)O)O)O.C(=O)C(C(C(C(C(=O)[O-])O)O)O)O.[Mg+2],"InChI=1S/2C6H10O7.Mg/c2*7-1-2(8)3(9)4(10)5(11)6(12)13;/h2*1-5,8-11H,(H,12,13);/q;;+2/p-2/t2*2-,3+,4+,5-;/m00./s1",1
6452477,6-Deoxyaltritol,"(2R,3S,4R,5R)-hexane-1,2,3,4,5-pentol",CC(C(C(C(CO)O)O)O)O,"InChI=1S/C6H14O5/c1-3(8)5(10)6(11)4(9)2-7/h3-11H,2H2,1H3/t3-,4-,5-,6+/m1/s1",1
